time	V(n001)	I(R2)
44309121124e-06	2.006699e-14	0.000
93988859054e-06	2.010806e-14	0.000
74376489248e-06	2.027559e-14	0.000
10352727698e-06	2.039873e-14	0.000
32053544873e-06	2.056282e-14	0.000
86558240369e-06	2.073441e-14	0.000
73828181170e-06	2.086002e-14	0.000
78518459926e-06	2.098314e-14	0.000
84907963427e-06	2.102437e-14	0.000
13170001274e-06	2.105679e-14	0.000
33353190503e-06	2.109121e-14	0.000
99921386240e-06	2.112868e-14	0.000
60225523079e-06	2.119308e-14	0.000
78211792287e-06	2.129468e-14	0.000
70947732042e-06	2.142012e-14	0.000
73387929186e-06	2.158285e-14	0.000
84818458017e-06	2.175760e-14	0.000
43784369940e-06	2.191536e-14	0.000
62320645969e-06	2.204412e-14	0.000
14542085304e-06	2.208498e-14	0.000
54457062815e-06	2.211842e-14	0.000
54184581668e-06	2.215413e-14	0.000
71827731366e-06	2.219769e-14	0.000
73247037553e-06	2.237552e-14	0.000
20401047724e-06	2.250560e-14	0.000
35297524178e-06	2.267806e-14	0.000
90061972846e-06	2.285882e-14	0.000
42137275766e-06	2.299351e-14	0.000
63699658244e-06	2.312446e-14	0.000
74529851825e-06	2.316858e-14	0.000
19976857911e-06	2.320371e-14	0.000
50462996271e-06	2.324111e-14	0.000
01166433869e-06	2.328300e-14	0.000
43281069098e-06	2.335212e-14	0.000
06703246275e-06	2.346218e-14	0.000
88020909713e-06	2.359512e-14	0.000
33905401961e-06	2.376855e-14	0.000
63166811031e-06	2.395312e-14	0.000
08910689445e-06	2.410858e-14	0.000
97105047830e-06	2.424466e-14	0.000
80176404408e-06	2.428927e-14	0.000
36787788375e-06	2.432564e-14	0.000
59716348739e-06	2.436449e-14	0.000
62090376864e-06	2.441092e-14	0.000
87520629424e-06	2.459982e-14	0.000
43177769561e-06	2.473707e-14	0.000
58682863919e-06	2.491839e-14	0.000
16857109742e-06	2.510857e-14	0.000
86093293100e-06	2.525100e-14	0.000
18520270863e-06	2.538987e-14	0.000
36790502884e-06	2.543709e-14	0.000
99399255014e-06	2.547508e-14	0.000
41491022316e-06	2.551561e-14	0.000
69071765659e-06	2.556211e-14	0.000
03334720172e-06	2.575484e-14	0.000
75679481727e-06	2.589545e-14	0.000
62172420138e-06	2.607975e-14	0.000
09988495246e-06	2.627431e-14	0.000
86543666616e-06	2.642801e-14	0.000
49670002798e-06	2.657149e-14	0.000
59213607948e-06	2.661987e-14	0.000
31875079791e-06	2.665928e-14	0.000
74906763683e-06	2.670138e-14	0.000
85281444095e-06	2.675127e-14	0.000
36921743321e-06	2.695222e-14	0.000
97050901716e-06	2.709692e-14	0.000
23386937425e-06	2.728780e-14	0.000
89393521594e-06	2.748771e-14	0.000
08768973448e-06	2.763554e-14	0.000
43531187131e-06	2.778234e-14	0.000
73381797448e-06	2.783292e-14	0.000
52793683447e-06	2.787391e-14	0.000
08119329482e-06	2.791772e-14	0.000
00082445417e-06	2.796889e-14	0.000
63416495138e-06	2.817538e-14	0.000
29807009483e-06	2.832376e-14	0.000
51721932097e-06	2.851897e-14	0.000
17411624486e-06	2.872368e-14	0.000
76228949759e-06	2.887669e-14	0.000
20416385065e-06	2.902775e-14	0.000
52160548779e-06	2.907991e-14	0.000
40536930062e-06	2.912244e-14	0.000
01069901231e-06	2.916794e-14	0.000
38616987959e-06	2.922185e-14	0.000
17526820580e-06	2.943581e-14	0.000
78756769463e-06	2.958821e-14	0.000
24361389857e-06	2.978930e-14	0.000
02113457024e-06	2.999925e-14	0.000
18113187146e-06	3.015030e-14	0.000
56611555896e-06	3.030524e-14	0.000
99856815321e-06	3.035935e-14	0.000
95143362797e-06	3.040348e-14	0.000
63683226084e-06	3.045072e-14	0.000
16567458774e-06	3.050676e-14	0.000
09022134469e-06	3.072742e-14	0.000
70502952155e-06	3.088374e-14	0.000
26499704298e-06	3.109007e-14	0.000
10561851471e-06	3.130513e-14	0.000
71182713913e-06	3.145749e-14	0.000
37150745906e-06	3.161723e-14	0.000
83129359067e-06	3.167299e-14	0.000
85053639754e-06	3.171867e-14	0.000
56939760271e-06	3.176764e-14	0.000
60842673528e-06	3.182673e-14	0.000
69559029085e-06	3.205528e-14	0.000
25236938813e-06	3.221573e-14	0.000
07394507464e-06	3.242823e-14	0.000
05299101657e-06	3.264869e-14	0.000
15043397843e-06	3.279819e-14	0.000
50213258694e-06	3.296385e-14	0.000
95706810198e-06	3.302113e-14	0.000
00811408813e-06	3.306826e-14	0.000
71030554222e-06	3.311892e-14	0.000
54637031377e-06	3.318192e-14	0.000
83270891801e-06	3.341941e-14	0.000
28829509128e-06	3.358414e-14	0.000
49992549100e-06	3.380361e-14	0.000
68700539597e-06	3.402958e-14	0.000
60698742328e-06	3.427229e-14	0.000
14521404561e-06	3.434608e-14	0.000
56399745730e-06	3.440462e-14	0.000
64753950863e-06	3.445316e-14	0.000
29206185164e-06	3.450555e-14	0.000
45049167451e-06	3.457402e-14	0.000
30117952826e-06	3.480339e-14	0.000
56611656926e-06	3.497966e-14	0.000
64609125897e-06	3.519341e-14	0.000
69179236695e-06	3.543317e-14	0.000
68419477100e-06	3.558846e-14	0.000
78985478708e-06	3.576045e-14	0.000
25924767399e-06	3.582074e-14	0.000
49574602322e-06	3.587111e-14	0.000
23482930670e-06	3.592547e-14	0.000
95117805854e-06	3.599761e-14	0.000
80501605937e-06	3.623435e-14	0.000
16068127382e-06	3.641577e-14	0.000
35579701357e-06	3.663499e-14	0.000
72327474295e-06	3.688132e-14	0.000
52333620020e-06	3.713410e-14	0.000
01604944171e-06	3.721128e-14	0.000
46615557971e-06	3.727305e-14	0.000
74582942739e-06	3.732498e-14	0.000
46572107060e-06	3.738118e-14	0.000
25132497754e-06	3.745875e-14	0.000
82683958092e-06	3.772839e-14	0.000
67012462064e-06	3.791048e-14	0.000
68133045256e-06	3.814968e-14	0.000
66441274437e-06	3.839628e-14	0.000
73687251922e-06	3.870997e-14	0.000
93980388792e-06	3.877121e-14	0.000
35792565632e-06	3.882433e-14	0.000
78375780496e-06	3.888284e-14	0.000
79146481668e-06	3.898670e-14	0.000
36042608126e-06	3.930261e-14	0.000
22458695315e-06	3.951299e-14	0.000
45079507470e-06	3.975568e-14	0.000
48648383290e-06	4.004048e-14	0.000
57056935848e-06	4.023490e-14	0.000
11650127366e-06	4.029704e-14	0.000
02235443443e-06	4.035335e-14	0.000
92575876297e-06	4.041402e-14	0.000
78871972493e-06	4.050632e-14	0.000
47384531848e-06	4.080651e-14	0.000
59172527385e-06	4.100745e-14	0.000
68922875251e-06	4.125726e-14	0.000
08748251042e-06	4.152589e-14	0.000
24319718277e-06	4.182295e-14	0.000
12862448126e-06	4.188457e-14	0.000
40232592329e-06	4.194224e-14	0.000
85999505470e-06	4.200541e-14	0.000
38526113899e-06	4.210979e-14	0.000
52701018048e-06	4.245130e-14	0.000
40156327779e-06	4.268970e-14	0.000
43112437802e-06	4.293626e-14	0.000
37287974404e-06	4.319722e-14	0.000
07025784820e-06	4.339785e-14	0.000
95769885538e-06	4.346431e-14	0.000
99674642418e-06	4.352428e-14	0.000
97825637545e-06	4.358912e-14	0.000
40395642259e-06	4.369229e-14	0.000
25098446987e-06	4.401644e-14	0.000
00987360712e-06	4.423151e-14	0.000
27478194541e-06	4.449202e-14	0.000
13083464626e-06	4.478031e-14	0.000
84756679054e-06	4.499624e-14	0.000
33195695718e-06	4.507468e-14	0.000
20999850254e-06	4.513852e-14	0.000
